id,type,src,dst,app,latency,message,ctime,size,buffer
584,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14600,20,3
581,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14604.000000000382,20,1
585,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14700,20,0
586,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14700,20,1
587,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14700,20,2
588,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14700,20,3
585,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14704.000000000382,20,1
589,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14800,20,0
590,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14800,20,1
591,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14800,20,2
592,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14800,20,3
589,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14804.000000000382,20,1
593,LINK,1,2,0,4.000000000381869,M.USER.APP.0,14900,20,0
594,LINK,2,0,1,5.000000000289452,M.USER.APP.1,14900,20,1
595,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,14900,20,2
596,LINK,4,0,3,3.000000000355834,M.USER.APP.3,14900,20,3
593,LINK,2,0,0,5.000000000289452,M.USER.APP.0,14904.000000000382,20,1
597,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15000,20,0
598,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15000,20,1
599,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15000,20,2
600,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15000,20,3
597,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15004.000000000382,20,1
601,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15100,20,0
602,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15100,20,1
603,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15100,20,2
604,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15100,20,3
601,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15104.000000000382,20,1
605,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15200,20,0
606,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15200,20,1
607,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15200,20,2
608,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15200,20,3
605,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15204.000000000382,20,1
609,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15300,20,0
610,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15300,20,1
611,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15300,20,2
612,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15300,20,3
609,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15304.000000000382,20,1
613,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15400,20,0
614,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15400,20,1
615,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15400,20,2
616,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15400,20,3
613,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15404.000000000382,20,1
617,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15500,20,0
618,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15500,20,1
619,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15500,20,2
620,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15500,20,3
617,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15504.000000000382,20,1
621,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15600,20,0
622,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15600,20,1
623,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15600,20,2
624,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15600,20,3
621,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15604.000000000382,20,1
625,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15700,20,0
626,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15700,20,1
627,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15700,20,2
628,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15700,20,3
625,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15704.000000000382,20,1
629,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15800,20,0
630,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15800,20,1
631,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15800,20,2
632,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15800,20,3
629,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15804.000000000382,20,1
633,LINK,1,2,0,4.000000000381869,M.USER.APP.0,15900,20,0
634,LINK,2,0,1,5.000000000289452,M.USER.APP.1,15900,20,1
635,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,15900,20,2
636,LINK,4,0,3,3.000000000355834,M.USER.APP.3,15900,20,3
633,LINK,2,0,0,5.000000000289452,M.USER.APP.0,15904.000000000382,20,1
637,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16000,20,0
638,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16000,20,1
639,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16000,20,2
640,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16000,20,3
637,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16004.000000000382,20,1
641,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16100,20,0
642,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16100,20,1
643,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16100,20,2
644,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16100,20,3
641,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16104.000000000382,20,1
645,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16200,20,0
646,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16200,20,1
647,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16200,20,2
648,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16200,20,3
645,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16204.000000000382,20,1
649,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16300,20,0
650,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16300,20,1
651,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16300,20,2
652,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16300,20,3
649,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16304.000000000382,20,1
653,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16400,20,0
654,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16400,20,1
655,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16400,20,2
656,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16400,20,3
653,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16404.000000000382,20,1
657,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16500,20,0
658,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16500,20,1
659,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16500,20,2
660,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16500,20,3
657,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16504.000000000382,20,1
661,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16600,20,0
662,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16600,20,1
663,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16600,20,2
664,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16600,20,3
661,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16604.000000000382,20,1
665,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16700,20,0
666,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16700,20,1
667,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16700,20,2
668,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16700,20,3
665,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16704.000000000382,20,1
669,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16800,20,0
670,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16800,20,1
671,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16800,20,2
672,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16800,20,3
669,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16804.000000000382,20,1
673,LINK,1,2,0,4.000000000381869,M.USER.APP.0,16900,20,0
674,LINK,2,0,1,5.000000000289452,M.USER.APP.1,16900,20,1
675,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,16900,20,2
676,LINK,4,0,3,3.000000000355834,M.USER.APP.3,16900,20,3
673,LINK,2,0,0,5.000000000289452,M.USER.APP.0,16904.000000000382,20,1
677,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17000,20,0
678,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17000,20,1
679,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17000,20,2
680,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17000,20,3
677,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17004.000000000382,20,1
681,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17100,20,0
682,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17100,20,1
683,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17100,20,2
684,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17100,20,3
681,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17104.000000000382,20,1
685,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17200,20,0
686,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17200,20,1
687,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17200,20,2
688,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17200,20,3
685,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17204.000000000382,20,1
689,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17300,20,0
690,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17300,20,1
691,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17300,20,2
692,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17300,20,3
689,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17304.000000000382,20,1
693,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17400,20,0
694,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17400,20,1
695,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17400,20,2
696,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17400,20,3
693,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17404.000000000382,20,1
697,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17500,20,0
698,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17500,20,1
699,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17500,20,2
700,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17500,20,3
697,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17504.000000000382,20,1
701,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17600,20,0
702,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17600,20,1
703,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17600,20,2
704,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17600,20,3
701,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17604.000000000382,20,1
705,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17700,20,0
706,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17700,20,1
707,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17700,20,2
708,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17700,20,3
705,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17704.000000000382,20,1
709,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17800,20,0
710,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17800,20,1
711,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17800,20,2
712,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17800,20,3
709,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17804.000000000382,20,1
713,LINK,1,2,0,4.000000000381869,M.USER.APP.0,17900,20,0
714,LINK,2,0,1,5.000000000289452,M.USER.APP.1,17900,20,1
715,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,17900,20,2
716,LINK,4,0,3,3.000000000355834,M.USER.APP.3,17900,20,3
713,LINK,2,0,0,5.000000000289452,M.USER.APP.0,17904.000000000382,20,1
717,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18000,20,0
718,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18000,20,1
719,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18000,20,2
720,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18000,20,3
717,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18004.000000000382,20,1
721,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18100,20,0
722,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18100,20,1
723,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18100,20,2
724,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18100,20,3
721,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18104.000000000382,20,1
725,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18200,20,0
726,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18200,20,1
727,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18200,20,2
728,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18200,20,3
725,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18204.000000000382,20,1
729,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18300,20,0
730,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18300,20,1
731,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18300,20,2
732,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18300,20,3
729,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18304.000000000382,20,1
733,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18400,20,0
734,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18400,20,1
735,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18400,20,2
736,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18400,20,3
733,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18404.000000000382,20,1
737,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18500,20,0
738,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18500,20,1
739,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18500,20,2
740,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18500,20,3
737,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18504.000000000382,20,1
741,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18600,20,0
742,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18600,20,1
743,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18600,20,2
744,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18600,20,3
741,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18604.000000000382,20,1
745,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18700,20,0
746,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18700,20,1
747,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18700,20,2
748,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18700,20,3
745,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18704.000000000382,20,1
749,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18800,20,0
750,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18800,20,1
751,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18800,20,2
752,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18800,20,3
749,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18804.000000000382,20,1
753,LINK,1,2,0,4.000000000381869,M.USER.APP.0,18900,20,0
754,LINK,2,0,1,5.000000000289452,M.USER.APP.1,18900,20,1
755,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,18900,20,2
756,LINK,4,0,3,3.000000000355834,M.USER.APP.3,18900,20,3
753,LINK,2,0,0,5.000000000289452,M.USER.APP.0,18904.000000000382,20,1
757,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19000,20,0
758,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19000,20,1
759,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19000,20,2
760,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19000,20,3
757,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19004.000000000382,20,1
761,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19100,20,0
762,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19100,20,1
763,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19100,20,2
764,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19100,20,3
761,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19104.000000000382,20,1
765,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19200,20,0
766,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19200,20,1
767,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19200,20,2
768,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19200,20,3
765,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19204.000000000382,20,1
769,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19300,20,0
770,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19300,20,1
771,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19300,20,2
772,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19300,20,3
769,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19304.000000000382,20,1
773,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19400,20,0
774,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19400,20,1
775,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19400,20,2
776,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19400,20,3
773,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19404.000000000382,20,1
777,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19500,20,0
778,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19500,20,1
779,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19500,20,2
780,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19500,20,3
777,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19504.000000000382,20,1
781,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19600,20,0
782,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19600,20,1
783,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19600,20,2
784,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19600,20,3
781,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19604.000000000382,20,1
785,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19700,20,0
786,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19700,20,1
787,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19700,20,2
788,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19700,20,3
785,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19704.000000000382,20,1
789,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19800,20,0
790,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19800,20,1
791,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19800,20,2
792,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19800,20,3
789,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19804.000000000382,20,1
793,LINK,1,2,0,4.000000000381869,M.USER.APP.0,19900,20,0
794,LINK,2,0,1,5.000000000289452,M.USER.APP.1,19900,20,1
795,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,19900,20,2
796,LINK,4,0,3,3.000000000355834,M.USER.APP.3,19900,20,3
793,LINK,2,0,0,5.000000000289452,M.USER.APP.0,19904.000000000382,20,1
